snapshot_id,snapshot_month_end_date_key,loan_id,dpd,aging_bucket,is_npl,ecl_stage,outstanding_balance,provision_amount,provision_rate
434,20250430,34,297,90+,True,3,148053.75,78695.33,0.5315
435,20250531,34,317,90+,True,3,155633.03,76479.68,0.4914
436,20250630,34,347,90+,True,3,163212.3,80753.54,0.4948
437,20250731,34,360,90+,True,3,170791.58,85364.21,0.4998
438,20250831,34,360,90+,True,3,178370.86,97662.33,0.5475
439,20250930,34,360,90+,True,3,185950.14,91725.38,0.4933
440,20251031,34,360,90+,True,3,193529.42,100861.75,0.5212
441,20251130,34,360,90+,True,3,201108.69,97957.77,0.4871
442,20251231,34,360,90+,True,3,208687.97,105916.44,0.5075
443,20240131,35,35,31-60,False,2,372861.49,59585.67,0.1598
444,20240229,35,59,31-60,False,2,430922.99,66242.46,0.1537
445,20240331,35,74,61-90,False,2,488984.48,71464.42,0.1461
446,20240430,35,103,90+,True,3,547045.97,229172.77,0.4189
447,20240531,35,120,90+,True,3,605107.47,283866.26,0.4691
448,20240630,35,141,90+,True,3,663168.96,327564.98,0.4939
449,20240731,35,157,90+,True,3,721230.45,339152.44,0.4702
450,20240831,35,176,90+,True,3,779291.94,356432.33,0.4574
451,20240930,35,211,90+,True,3,837353.44,406449.83,0.4854
452,20241031,35,238,90+,True,3,895414.93,391875.96,0.4376
453,20241130,35,253,90+,True,3,953476.42,449989.78,0.4719
454,20241231,35,283,90+,True,3,1011537.92,444681.9,0.4396
455,20250131,35,310,90+,True,3,1069599.41,452421.36,0.423
456,20250228,35,344,90+,True,3,1127660.9,474916.07,0.4212
457,20250331,35,360,90+,True,3,1185722.4,556394.16,0.4692
458,20250430,35,360,90+,True,3,1243783.89,535291.24,0.4304
459,20250531,35,360,90+,True,3,1301845.38,618329.73,0.475
460,20250630,35,360,90+,True,3,1359906.87,592890.06,0.436
461,20250731,35,360,90+,True,3,1417968.37,601901.3,0.4245
462,20250831,35,360,90+,True,3,1476029.86,673971.91,0.4566
463,20250930,35,360,90+,True,3,1534091.35,684225.65,0.446
464,20251031,35,360,90+,True,3,1592152.85,707751.71,0.4445
465,20251130,35,360,90+,True,3,1650214.34,812324.09,0.4923
466,20251231,35,360,90+,True,3,1708275.83,832652.0,0.4874
467,20240531,36,19,1-30,False,1,277147.72,5984.79,0.0216
468,20240630,36,10,1-30,False,1,247049.96,4479.44,0.0181
469,20240731,36,0,Current,False,1,217851.18,2178.51,0.01
470,20240831,36,0,Current,False,1,190653.23,11958.35,0.0627
471,20240930,36,0,Current,False,1,159691.03,6152.33,0.0385
472,20241031,36,19,1-30,False,1,138943.45,1389.43,0.01
473,20241130,36,41,31-60,False,2,155091.17,23357.91,0.1506
474,20241231,36,71,61-90,False,2,171238.89,18815.21,0.1099
475,20250131,36,104,90+,True,3,187386.61,89914.49,0.4798
476,20250228,36,125,90+,True,3,203534.33,89624.7,0.4403
477,20250331,36,137,90+,True,3,219682.05,105129.62,0.4786
478,20250430,36,163,90+,True,3,235829.77,106715.17,0.4525
479,20250531,36,192,90+,True,3,251977.49,112877.08,0.448
480,20250630,36,216,90+,True,3,268125.21,127737.9,0.4764
481,20250731,36,249,90+,True,3,284272.92,128353.58,0.4515
482,20250831,36,262,90+,True,3,300420.64,137261.01,0.4569
483,20250930,36,292,90+,True,3,316568.36,138514.52,0.4376
484,20251031,36,303,90+,True,3,332716.08,155446.74,0.4672
485,20251130,36,314,90+,True,3,348863.8,151741.13,0.435
486,20251231,36,333,90+,True,3,365011.52,160828.55,0.4406
487,20240930,37,224,90+,True,3,198200.0,91260.34,0.4604
488,20241031,37,356,90+,True,3,162177.11,75566.63,0.466
489,20241130,37,340,90+,True,3,137960.85,61844.11,0.4483
490,20241231,37,326,90+,True,3,137960.85,60057.58,0.4353
491,20250131,37,304,90+,True,3,137960.85,67826.5,0.4916
492,20250228,37,290,90+,True,3,137960.85,66638.87,0.483
493,20250331,37,278,90+,True,3,137960.85,63353.2,0.4592
494,20250430,37,271,90+,True,3,137960.85,61276.73,0.4442
495,20250531,37,281,90+,True,3,137960.85,60661.64,0.4397
496,20250630,37,351,90+,True,3,137960.85,62723.23,0.4546
497,20250731,37,343,90+,True,3,137960.85,62230.61,0.4511
498,20250831,37,331,90+,True,3,137960.85,62638.79,0.454
499,20250930,37,334,90+,True,3,137960.85,60322.34,0.4372
500,20251031,37,321,90+,True,3,137960.85,58204.76,0.4219
501,20251130,37,314,90+,True,3,137960.85,57929.4,0.4199
502,20251231,37,291,90+,True,3,137960.85,62621.84,0.4539
503,20240229,38,0,Current,False,1,180864.82,1808.65,0.01
504,20240331,38,0,Current,False,1,174549.41,6344.57,0.0363
505,20240430,38,0,Current,False,1,154750.98,5357.22,0.0346
506,20240531,38,0,Current,False,1,158215.81,1582.16,0.01
507,20240630,38,0,Current,False,1,151641.77,5783.83,0.0381
508,20240731,38,0,Current,False,1,147925.2,9241.3,0.0625
509,20240831,38,0,Current,False,1,141008.38,4293.27,0.0304
510,20240930,38,0,Current,False,1,134717.92,3398.11,0.0252
511,20241031,38,0,Current,False,1,128075.54,3043.57,0.0238
512,20241130,38,0,Current,False,1,121228.72,1212.29,0.01
513,20241231,38,0,Current,False,1,104284.04,1070.42,0.0103
514,20250131,38,0,Current,False,1,97237.79,2801.95,0.0288
515,20250228,38,0,Current,False,1,100702.61,4928.88,0.0489
516,20250331,38,0,Current,False,1,94141.43,1581.85,0.0168
517,20250430,38,0,Current,False,1,76534.76,3647.67,0.0477
518,20250531,38,0,Current,False,1,79999.58,840.63,0.0105
519,20250630,38,0,Current,False,1,61598.96,1918.54,0.0311
520,20250731,38,0,Current,False,1,50529.53,1797.82,0.0356
521,20250831,38,0,Current,False,1,44394.99,2965.38,0.0668
522,20250930,38,0,Current,False,1,40531.08,1482.83,0.0366
523,20251031,38,0,Current,False,1,34055.29,1010.46,0.0297
524,20251130,38,0,Current,False,1,26998.38,525.52,0.0195
525,20251231,38,0,Current,False,1,0.0,0.0,0.0388
526,20240430,39,13,1-30,False,1,325622.82,11180.1,0.0343
527,20240531,39,4,1-30,False,1,292041.14,22483.57,0.077
528,20240630,39,0,Current,False,1,256871.96,9308.35,0.0362
529,20240731,39,0,Current,False,1,223341.45,10271.62,0.046
530,20240831,39,24,1-30,False,1,242464.27,10715.57,0.0442
531,20240930,39,10,1-30,False,1,201361.98,6740.04,0.0335
532,20241031,39,24,1-30,False,1,220484.8,8837.9,0.0401
533,20241130,39,47,31-60,False,2,239607.62,30556.29,0.1275
534,20241231,39,83,61-90,False,2,258730.44,37902.97,0.1465
535,20250131,39,100,90+,True,3,277853.26,135435.95,0.4874
536,20250228,39,112,90+,True,3,296976.09,128160.47,0.4316
537,20250331,39,124,90+,True,3,316098.91,135057.24,0.4273
538,20250430,39,159,90+,True,3,335221.73,156144.95,0.4658
539,20250531,39,189,90+,True,3,354344.55,156322.2,0.4412
540,20250630,39,211,90+,True,3,373467.37,161745.3,0.4331
541,20250731,39,236,90+,True,3,392590.19,180823.34,0.4606
542,20250831,39,250,90+,True,3,411713.01,184934.76,0.4492
543,20250930,39,281,90+,True,3,430835.83,199331.64,0.4627
544,20251031,39,313,90+,True,3,449958.65,207486.77,0.4611
545,20251130,39,339,90+,True,3,469081.47,225627.32,0.481
546,20251231,39,360,90+,True,3,488204.29,210273.78,0.4307
547,20250930,40,0,Current,False,1,221479.84,4258.25,0.0192
548,20251031,40,0,Current,False,1,215172.41,2151.72,0.01
549,20251130,40,0,Current,False,1,207255.57,2072.56,0.01
550,20251231,40,0,Current,False,1,194481.52,3902.77,0.0201
551,20250930,41,34,31-60,False,2,33445.05,3811.83,0.114
552,20251031,41,25,1-30,False,1,31481.7,793.3,0.0252
553,20251130,41,40,31-60,False,2,32526.75,4032.92,0.124
554,20251231,41,71,61-90,False,2,33571.81,3060.56,0.0912
555,20240731,42,27,1-30,False,1,96771.26,1181.56,0.0122
556,20240831,42,20,1-30,False,1,81599.66,3938.59,0.0483
557,20240930,42,40,31-60,False,2,89870.92,13313.74,0.1481
558,20241031,42,58,31-60,False,2,89319.84,11003.96,0.1232
559,20241130,42,93,90+,True,3,97591.11,46984.34,0.4814
560,20241231,42,119,90+,True,3,105862.37,47706.37,0.4506
561,20250131,42,137,90+,True,3,114133.63,51632.83,0.4524
562,20250228,42,169,90+,True,3,122404.89,54972.88,0.4491
563,20250331,42,181,90+,True,3,130676.16,62469.4,0.478
564,20250430,42,217,90+,True,3,138947.42,60990.49,0.4389
565,20250531,42,251,90+,True,3,147218.68,65711.74,0.4464
566,20250630,42,282,90+,True,3,155489.95,74178.23,0.4771
567,20250731,42,297,90+,True,3,163761.21,69477.31,0.4243
568,20250831,42,313,90+,True,3,172032.47,72296.54,0.4202
569,20250930,42,329,90+,True,3,180303.74,82061.66,0.4551
570,20251031,42,358,90+,True,3,188575.0,79676.88,0.4225
571,20251130,42,360,90+,True,3,196846.26,93788.22,0.4765
572,20251231,42,360,90+,True,3,205117.52,89094.58,0.4344
573,20251130,43,36,31-60,False,2,146086.66,37835.4,0.259
574,20251231,43,56,31-60,False,2,154973.33,38162.51,0.2463
575,20240331,44,32,31-60,False,2,91234.18,19780.35,0.2168
576,20240430,44,8,1-30,False,1,82486.16,6597.58,0.08
577,20240531,44,0,Current,False,1,73911.66,9426.88,0.1275
578,20240630,44,19,1-30,False,1,78545.83,6067.89,0.0773
579,20240731,44,31,31-60,False,2,83180.01,13524.34,0.1626
580,20240831,44,44,31-60,False,2,87814.19,15455.33,0.176
581,20240930,44,68,61-90,False,2,92448.37,20922.98,0.2263
582,20241031,44,102,90+,True,3,97082.55,48391.1,0.4985
583,20241130,44,116,90+,True,3,101716.73,52185.76,0.513
584,20241231,44,133,90+,True,3,106350.9,51357.86,0.4829
585,20250131,44,160,90+,True,3,110985.08,58837.8,0.5301
586,20250228,44,195,90+,True,3,115619.26,58622.21,0.507
587,20250331,44,214,90+,True,3,120253.44,57501.57,0.4782
588,20250430,44,234,90+,True,3,124887.62,63927.41,0.5119
589,20250531,44,247,90+,True,3,129521.8,67028.08,0.5175
590,20250630,44,265,90+,True,3,134155.98,66927.01,0.4989
591,20250731,44,281,90+,True,3,138790.15,68242.61,0.4917
592,20250831,44,311,90+,True,3,143424.33,76047.91,0.5302
593,20250930,44,331,90+,True,3,148058.51,70534.65,0.4764
594,20251031,44,360,90+,True,3,152692.69,74614.79,0.4887
595,20251130,44,360,90+,True,3,157326.87,79686.13,0.5065
596,20251231,44,360,90+,True,3,161961.05,81635.12,0.504
597,20240131,45,36,31-60,False,2,82576.62,18155.09,0.2199
598,20240229,45,30,1-30,False,2,73127.97,13773.86,0.1884
599,20240331,45,47,31-60,False,2,78104.59,15680.71,0.2008
600,20240430,45,82,61-90,False,2,83081.2,17378.68,0.2092
601,20240531,45,76,61-90,False,2,71528.81,12762.12,0.1784
602,20240630,45,60,31-60,False,2,62825.76,12508.86,0.1991
603,20240731,45,88,61-90,False,2,67802.38,12476.2,0.184
604,20240831,45,123,90+,True,3,72779.0,36923.98,0.5073
605,20240930,45,158,90+,True,3,77755.62,41890.4,0.5387
606,20241031,45,185,90+,True,3,82732.23,42552.62,0.5143
607,20241130,45,220,90+,True,3,87708.85,43180.48,0.4923
608,20241231,45,241,90+,True,3,92685.47,44519.22,0.4803
609,20250131,45,253,90+,True,3,97662.09,47278.86,0.4841
610,20250228,45,269,90+,True,3,102638.71,49022.16,0.4776
611,20250331,45,285,90+,True,3,107615.33,53419.19,0.4964
612,20250430,45,321,90+,True,3,112591.95,55790.44,0.4955
613,20250531,45,353,90+,True,3,117568.56,56577.09,0.4812
614,20250630,45,360,90+,True,3,122545.18,62317.67,0.5085
615,20250731,45,360,90+,True,3,127521.8,63732.64,0.4998
616,20250831,45,360,90+,True,3,132498.42,70272.47,0.5304
617,20250930,45,360,90+,True,3,137475.04,69995.47,0.5092
618,20251031,45,360,90+,True,3,142451.66,73530.57,0.5162
619,20251130,45,360,90+,True,3,147428.28,78895.64,0.5351
620,20251231,45,360,90+,True,3,152404.89,75321.58,0.4942
621,20240930,46,35,31-60,False,2,116716.69,22062.23,0.189
622,20241031,46,22,1-30,False,1,108754.29,7192.14,0.0661
623,20241130,46,10,1-30,False,1,101401.65,6082.01,0.06
624,20241231,46,0,Current,False,1,94566.48,5835.12,0.0617
625,20250131,46,0,Current,False,1,87212.92,5679.88,0.0651
626,20250228,46,0,Current,False,1,79788.66,9650.59,0.121
627,20250331,46,29,1-30,False,1,83905.35,5344.27,0.0637
628,20250430,46,22,1-30,False,1,74052.62,7446.52,0.1006
629,20250531,46,15,1-30,False,1,65807.18,5402.8,0.0821
630,20250630,46,51,31-60,False,2,69923.87,15491.37,0.2215
631,20250731,46,64,61-90,False,2,74040.56,16193.97,0.2187
632,20250831,46,79,61-90,False,2,78157.26,17038.03,0.218
633,20250930,46,92,90+,True,3,82273.95,41966.34,0.5101
634,20251031,46,120,90+,True,3,86390.64,44829.8,0.5189
635,20251130,46,148,90+,True,3,90507.33,44132.75,0.4876
636,20251231,46,160,90+,True,3,94624.03,44739.99,0.4728
637,20240731,47,35,31-60,False,2,71999.83,12931.27,0.1796
638,20240831,47,30,1-30,False,2,66027.57,8226.38,0.1246
639,20240930,47,23,1-30,False,1,60940.69,609.41,0.01
640,20241031,47,53,31-60,False,2,58175.54,8522.52,0.1465
641,20241130,47,38,31-60,False,2,47746.4,6686.41,0.14
642,20241231,47,58,31-60,False,2,46101.02,7815.4,0.1695
643,20250131,47,78,61-90,False,2,42390.73,7400.24,0.1746
644,20250228,47,108,90+,True,3,45490.56,20520.37,0.4511
645,20250331,47,129,90+,True,3,48590.39,23538.64,0.4844
646,20250430,47,148,90+,True,3,51690.22,23598.29,0.4565
647,20250531,47,175,90+,True,3,54790.05,25191.65,0.4598
648,20250630,47,193,90+,True,3,57889.88,24785.17,0.4281
649,20250731,47,221,90+,True,3,60989.71,28464.26,0.4667
650,20250831,47,254,90+,True,3,64089.54,27044.49,0.422
651,20250930,47,274,90+,True,3,67189.38,30448.46,0.4532
652,20251031,47,306,90+,True,3,70289.21,34323.95,0.4883
653,20251130,47,334,90+,True,3,73389.04,33626.13,0.4582
654,20251231,47,351,90+,True,3,76488.87,33666.51,0.4401
655,20240229,48,0,Current,False,1,181742.54,8910.91,0.049
656,20240331,48,0,Current,False,1,173769.34,5703.73,0.0328
657,20240430,48,0,Current,False,1,161651.83,7035.44,0.0435
658,20240531,48,0,Current,False,1,166394.36,9431.67,0.0567
659,20240630,48,0,Current,False,1,143861.11,3654.22,0.0254
660,20240731,48,0,Current,False,1,138083.04,3265.29,0.0236
661,20240831,48,0,Current,False,1,129082.19,3815.72,0.0296
662,20240930,48,0,Current,False,1,120439.62,4223.65,0.0351
663,20241031,48,0,Current,False,1,110913.59,3939.64,0.0355
664,20241130,48,0,Current,False,1,98700.88,987.01,0.01
665,20241231,48,0,Current,False,1,89128.98,891.29,0.01
666,20250131,48,0,Current,False,1,84119.66,841.2,0.01
667,20250228,48,0,Current,False,1,88862.2,3170.67,0.0357
668,20250331,48,0,Current,False,1,66046.73,2784.79,0.0422
669,20250430,48,0,Current,False,1,57760.75,2260.2,0.0391
670,20250531,48,0,Current,False,1,49102.76,491.03,0.01
671,20250630,48,0,Current,False,1,0.0,0.0,0.0171
672,20250731,48,0,Current,False,1,0.0,0.0,0.0398
673,20250831,48,0,Current,False,1,0.0,0.0,0.01
674,20250930,48,0,Current,False,1,0.0,0.0,0.0703
675,20251031,48,0,Current,False,1,0.0,0.0,0.01
676,20251130,48,0,Current,False,1,0.0,0.0,0.0338
677,20251231,48,0,Current,False,1,0.0,0.0,0.0498
678,20250930,49,15,1-30,False,1,165901.69,15269.39,0.092
679,20251031,49,9,1-30,False,1,157385.14,12928.72,0.0821
680,20251130,49,25,1-30,False,1,163886.83,23257.74,0.1419
681,20251231,49,54,31-60,False,2,170388.52,46033.64,0.2702
682,20251231,50,36,31-60,False,2,303400.29,43114.76,0.1421
683,20240731,51,0,Current,False,1,163919.28,5004.65,0.0305
684,20240831,51,0,Current,False,1,139967.66,1525.03,0.0109
685,20240930,51,0,Current,False,1,111268.52,4938.83,0.0444
686,20241031,51,0,Current,False,1,84714.56,847.15,0.01
687,20241130,51,0,Current,False,1,0.0,0.0,0.0379
688,20241231,51,0,Current,False,1,0.0,0.0,0.0517
689,20250131,51,0,Current,False,1,0.0,0.0,0.0264
690,20250228,51,0,Current,False,1,0.0,0.0,0.0206
691,20250331,51,0,Current,False,1,0.0,0.0,0.0337
692,20250430,51,0,Current,False,1,0.0,0.0,0.0428
693,20250531,51,0,Current,False,1,0.0,0.0,0.0141
694,20250630,51,0,Current,False,1,0.0,0.0,0.0672
695,20250731,51,0,Current,False,1,0.0,0.0,0.0536
696,20250831,51,0,Current,False,1,0.0,0.0,0.0498
697,20250930,51,0,Current,False,1,0.0,0.0,0.041
698,20251031,51,0,Current,False,1,0.0,0.0,0.0927
699,20251130,51,0,Current,False,1,0.0,0.0,0.0492
700,20251231,51,0,Current,False,1,0.0,0.0,0.0351
701,20240831,52,28,1-30,False,1,375029.51,15416.68,0.0411
702,20240930,52,55,31-60,False,2,474659.02,71456.1,0.1505
703,20241031,52,74,61-90,False,2,574288.53,90344.17,0.1573
704,20241130,52,99,90+,True,3,673918.04,307558.69,0.4564
705,20241231,52,129,90+,True,3,773547.54,377979.38,0.4886
706,20250131,52,143,90+,True,3,873177.05,396078.29,0.4536
707,20250228,52,155,90+,True,3,972806.56,464400.25,0.4774
708,20250331,52,187,90+,True,3,1072436.07,477638.14,0.4454
709,20250430,52,211,90+,True,3,1172065.58,500655.55,0.4272
710,20250531,52,230,90+,True,3,1271695.09,592893.45,0.4662
711,20250630,52,250,90+,True,3,1371324.6,694325.04,0.5063
712,20250731,52,281,90+,True,3,1470954.11,586088.25,0.3984
713,20250831,52,306,90+,True,3,1570583.62,747007.69,0.4756
714,20250930,52,342,90+,True,3,1670213.13,745789.86,0.4465
715,20251031,52,360,90+,True,3,1769842.64,753004.67,0.4255
716,20251130,52,360,90+,True,3,1869472.14,845030.76,0.452
717,20251231,52,360,90+,True,3,1969101.65,927716.95,0.4711
718,20250630,53,31,31-60,False,2,76828.98,14489.67,0.1886
719,20250731,53,14,1-30,False,1,72820.95,2534.15,0.0348
720,20250831,53,0,Current,False,1,68494.94,2843.47,0.0415
721,20250930,53,0,Current,False,1,64305.42,2101.28,0.0327
722,20251031,53,0,Current,False,1,59905.57,764.27,0.0128
723,20251130,53,30,1-30,False,2,62134.55,9447.65,0.1521
724,20251231,53,58,31-60,False,2,64363.53,9010.31,0.14
725,20251130,54,17,1-30,False,1,270186.72,27469.42,0.1017
726,20251231,54,36,31-60,False,2,283173.44,65040.69,0.2297
727,20240731,55,15,1-30,False,1,141030.09,9901.05,0.0702
728,20240831,55,9,1-30,False,1,135629.35,2519.23,0.0186
729,20240930,55,40,31-60,False,2,138459.44,19143.27,0.1383
730,20241031,55,56,31-60,False,2,135893.91,17977.98,0.1323
731,20241130,55,32,31-60,False,2,128175.87,14935.72,0.1165
732,20241231,55,10,1-30,False,1,122665.1,1665.59,0.0136
733,20250131,55,0,Current,False,1,117835.75,1178.36,0.01
734,20250228,55,0,Current,False,1,112728.92,2999.05,0.0266
735,20250331,55,32,31-60,False,2,115559.02,14560.78,0.126
736,20250430,55,8,1-30,False,1,98183.81,3504.22,0.0357
737,20250531,55,0,Current,False,1,92953.72,1881.98,0.0202
738,20250630,55,23,1-30,False,1,95783.82,4119.22,0.043
739,20250731,55,8,1-30,False,1,88458.89,1661.07,0.0188
740,20250831,55,0,Current,False,1,82917.02,3915.59,0.0472
741,20250930,55,0,Current,False,1,77899.89,4267.23,0.0548
742,20251031,55,23,1-30,False,1,80729.99,807.3,0.01
743,20251130,55,56,31-60,False,2,83560.08,12924.1,0.1547
744,20251231,55,72,61-90,False,2,86390.17,12523.55,0.145
745,20250531,56,17,1-30,False,1,208262.69,4799.25,0.023
746,20250630,56,3,1-30,False,1,192228.95,11710.1,0.0609
747,20250731,56,0,Current,False,1,175493.75,1754.94,0.01
748,20250831,56,14,1-30,False,1,168244.5,4848.08,0.0288
749,20250930,56,37,31-60,False,2,177607.19,29870.42,0.1682
750,20251031,56,54,31-60,False,2,186969.89,28157.33,0.1506
751,20251130,56,85,61-90,False,2,196332.58,28612.68,0.1457
752,20251231,56,109,90+,True,3,205695.27,97740.15,0.4752
753,20240131,57,16,1-30,False,1,404714.87,4047.15,0.01
754,20240229,57,0,Current,False,1,382934.26,18560.49,0.0485
755,20240331,57,0,Current,False,1,336503.78,3538.72,0.0105
756,20240430,57,14,1-30,False,1,348018.66,20120.86,0.0578
757,20240531,57,1,1-30,False,1,326575.83,17736.62,0.0543
758,20240630,57,0,Current,False,1,296795.14,6762.95,0.0228
759,20240731,57,0,Current,False,1,274157.4,2741.57,0.01
760,20240831,57,0,Current,False,1,254185.8,16140.8,0.0635
761,20240930,57,0,Current,False,1,234654.16,7300.36,0.0311
762,20241031,57,16,1-30,False,1,228986.91,7624.28,0.0333
763,20241130,57,48,31-60,False,2,225244.54,33399.78,0.1483
764,20241231,57,64,61-90,False,2,236759.42,28455.13,0.1202
765,20250131,57,86,61-90,False,2,248274.29,38038.66,0.1532
766,20250228,57,73,61-90,False,2,224919.28,38448.94,0.1709
767,20250331,57,92,90+,True,3,236434.15,113582.27,0.4804
768,20250430,57,117,90+,True,3,247949.02,107201.81,0.4324
769,20250531,57,147,90+,True,3,259463.9,114828.98,0.4426
770,20250630,57,181,90+,True,3,270978.77,114461.23,0.4224
771,20250731,57,215,90+,True,3,282493.65,128502.0,0.4549
772,20250831,57,226,90+,True,3,294008.52,129093.35,0.4391
773,20250930,57,244,90+,True,3,305523.39,142203.49,0.4654
774,20251031,57,278,90+,True,3,317038.27,151513.46,0.4779
775,20251130,57,306,90+,True,3,328553.14,152025.56,0.4627
776,20251231,57,332,90+,True,3,340068.02,163334.73,0.4803
777,20250228,58,15,1-30,False,1,94350.84,2436.36,0.0258
778,20250331,58,5,1-30,False,1,91105.85,2720.71,0.0299
779,20250430,58,0,Current,False,1,85171.63,3594.37,0.0422
780,20250531,58,0,Current,False,1,81855.83,818.56,0.01
781,20250630,58,0,Current,False,1,78619.99,1077.55,0.0137
782,20250731,58,0,Current,False,1,75026.92,2905.1,0.0387
783,20250831,58,0,Current,False,1,71446.72,1756.45,0.0246
784,20250930,58,0,Current,False,1,67851.58,3332.81,0.0491
785,20251031,58,17,1-30,False,1,69702.42,4601.76,0.066
786,20251130,58,45,31-60,False,2,71553.25,12090.77,0.169
787,20251231,58,57,31-60,False,2,73404.09,11365.51,0.1548
788,20251231,59,21,1-30,False,1,128549.04,3556.13,0.0277
789,20241231,60,0,Current,False,1,124266.68,4066.09,0.0327
790,20250131,60,33,31-60,False,2,144052.68,19705.69,0.1368
791,20250228,60,58,31-60,False,2,163838.68,23749.78,0.145
792,20250331,60,92,90+,True,3,183624.68,80918.41,0.4407
793,20250430,60,121,90+,True,3,203410.68,97234.18,0.478
794,20250531,60,145,90+,True,3,223196.68,94598.41,0.4238
