loan_id,customer_id,branch_id,product_id,origination_date_key,maturity_date_key,original_principal,annual_interest_rate,term_months,repayment_frequency,status,scheduled_installment
326,2233,2,3,20250119,20250817,144400.0,0.2803,7,Monthly,Closed,22600.45
327,1959,2,4,20250820,20270810,157500.0,0.2587,24,Monthly,Closed,8474.92
328,1923,18,6,20250813,20261007,266000.0,0.2822,14,Monthly,Closed,22519.6
329,1124,10,8,20250606,20250805,103700.0,0.4041,2,Monthly,Active,54483.53
330,857,9,4,20240430,20270115,112700.0,0.2449,33,Monthly,Active,4726.74
331,1408,14,2,20250203,20260529,298700.0,0.2125,16,Weekly,Active,21601.94
332,1766,4,8,20240315,20240414,154600.0,0.3815,1,Bi-Weekly,Active,159514.99
333,1297,1,3,20250809,20260804,336800.0,0.3251,12,Monthly,Active,33250.89
334,518,5,1,20250406,20261227,451800.0,0.2471,21,Monthly,Active,26717.53
335,37,4,5,20240521,20240918,15000.0,0.2904,4,Bi-Weekly,Closed,3979.59
336,146,15,7,20250615,20260411,108600.0,0.1754,10,Monthly,Restructured,11752.05
337,1066,15,3,20250609,20251106,111600.0,0.2858,5,Monthly,Active,23939.78
338,1979,12,3,20240208,20250103,229600.0,0.3097,11,Monthly,Active,24241.95
339,1975,17,3,20240306,20250130,117900.0,0.3357,11,Monthly,Active,12599.83
340,2021,9,7,20240526,20251217,157100.0,0.2225,19,Monthly,Closed,9885.85
341,1773,5,8,20240221,20240421,15000.0,0.4543,2,Monthly,Active,7928.54
342,58,6,7,20250127,20261218,15000.0,0.1993,23,Monthly,Closed,789.98
343,2209,3,2,20251005,20270227,501100.0,0.2546,17,Monthly,Closed,35419.45
344,2370,17,7,20240215,20251206,124000.0,0.1993,22,Monthly,Active,6774.81
345,2125,11,3,20250325,20251021,70100.0,0.3296,7,Monthly,Closed,11144.32
346,1115,14,7,20241105,20260529,139400.0,0.212,19,Monthly,Active,8700.99
347,537,6,8,20250903,20260131,35800.0,0.4277,5,Monthly,Active,7943.45
348,2264,13,6,20241218,20260313,274700.0,0.3075,15,Monthly,Closed,22288.68
349,463,6,8,20250503,20250831,15000.0,0.4156,4,Weekly,Active,4080.21
350,1971,9,2,20251104,20261129,155400.0,0.2953,13,Monthly,Active,14112.95
351,2414,12,6,20240409,20260529,253400.0,0.2808,26,Monthly,Active,13119.91
352,2252,18,1,20240818,20250813,384500.0,0.2817,12,Monthly,Active,37138.54
353,1303,11,6,20240716,20261103,394200.0,0.2666,28,Monthly,Active,19059.51
354,2084,13,3,20240503,20250329,184700.0,0.3168,11,Monthly,Active,19565.94
355,2078,11,8,20250418,20250816,117900.0,0.3675,4,Monthly,Active,31765.71
356,2435,8,4,20240106,20260922,185800.0,0.2016,33,Weekly,Active,7380.48
357,901,17,7,20241009,20260601,50100.0,0.1658,20,Monthly,Active,2884.18
358,1573,18,3,20240329,20240925,88700.0,0.3303,6,Monthly,Active,16239.73
359,2043,6,1,20250325,20261016,298900.0,0.3106,19,Bi-Weekly,Active,20114.37
360,569,17,6,20250702,20271020,275300.0,0.2269,28,Monthly,Closed,12754.02
361,564,9,2,20241207,20260531,248300.0,0.2304,18,Monthly,Active,16445.87
362,974,14,6,20241121,20260714,293700.0,0.3348,20,Monthly,Active,19359.96
363,901,10,4,20241124,20251020,220300.0,0.2389,11,Monthly,Closed,22498.07
364,1880,14,8,20240525,20241022,224400.0,0.4136,5,Monthly,Active,49625.37
365,2340,16,3,20241001,20250628,96200.0,0.3001,9,Bi-Weekly,Active,12069.43
366,393,8,4,20251113,20271203,15000.0,0.2286,25,Monthly,Active,759.76
367,813,13,6,20240131,20260719,206200.0,0.2796,30,Monthly,Active,9629.8
368,2325,10,7,20250729,20261022,48200.0,0.1761,15,Monthly,Active,3603.39
369,1487,15,2,20240430,20241027,349800.0,0.2352,6,Monthly,Closed,62364.06
370,514,4,6,20240324,20261209,467300.0,0.2659,33,Weekly,Active,20112.91
371,1509,14,4,20240727,20250920,37500.0,0.1753,14,Monthly,Closed,2981.26
372,2190,11,8,20240715,20240913,59600.0,0.3603,2,Monthly,Closed,31148.73
373,935,9,6,20240819,20270406,83400.0,0.274,32,Monthly,Active,3701.7
374,1210,7,7,20250912,20270604,130800.0,0.1746,21,Bi-Weekly,Closed,7273.38
375,1534,13,3,20251023,20260620,136900.0,0.311,8,Monthly,Active,19167.78
376,2102,7,3,20250521,20260317,195200.0,0.2718,10,Monthly,WrittenOff,22033.33
377,1412,1,7,20240416,20241112,159800.0,0.224,7,Monthly,Closed,24564.62
378,2396,18,1,20251122,20261018,323200.0,0.3624,11,Monthly,Active,34969.34
379,1888,9,5,20250911,20260208,20600.0,0.3708,5,Monthly,Active,4509.67
380,1056,3,8,20240225,20240525,69900.0,0.4339,3,Monthly,Active,25004.92
381,1219,5,8,20241010,20250108,195900.0,0.4188,3,Bi-Weekly,Closed,69910.05
382,1742,15,6,20250720,20260814,233800.0,0.288,13,Bi-Weekly,Active,21149.12
383,177,6,4,20240306,20260525,15000.0,0.2226,27,Weekly,Closed,711.28
384,567,6,7,20240225,20250719,184600.0,0.1726,17,Monthly,Active,12317.98
385,596,9,1,20250318,20260412,180700.0,0.3207,13,Bi-Weekly,Restructured,16637.24
386,2002,1,7,20240903,20260625,205000.0,0.2189,22,Monthly,Active,11396.3
387,2057,11,2,20241118,20250914,247800.0,0.2361,10,Monthly,Active,27539.83
388,2050,1,6,20250702,20260826,275600.0,0.2958,14,Weekly,Active,23516.75
389,264,16,3,20250202,20251229,235400.0,0.2992,11,Bi-Weekly,Restructured,24732.68
390,739,8,7,20250603,20260129,15800.0,0.1811,8,Bi-Weekly,Closed,2111.47
391,781,4,5,20240402,20240701,154500.0,0.3633,3,Monthly,Active,54649.32
392,61,9,8,20240102,20240401,68900.0,0.4129,3,Monthly,Closed,24564.98
393,645,4,7,20240702,20251124,133000.0,0.193,17,Weekly,Active,9004.11
394,1079,6,8,20240527,20240726,133700.0,0.3896,2,Weekly,Active,70122.93
395,2215,3,2,20240824,20251217,198700.0,0.2552,16,Monthly,Active,14781.52
396,426,13,4,20250723,20260916,59000.0,0.1649,14,Monthly,Active,4661.46
397,2151,18,4,20240421,20270307,90400.0,0.1973,35,Monthly,Active,3417.51
398,2047,9,1,20240402,20250924,128300.0,0.262,18,Monthly,Active,8696.44
399,396,2,1,20240526,20250220,485400.0,0.3004,9,Monthly,Active,60906.35
400,653,2,1,20240826,20250920,192300.0,0.3327,13,Weekly,Active,17819.81
401,1146,15,7,20240524,20241220,212700.0,0.2143,7,Monthly,Active,32594.68
402,2360,7,4,20240514,20261230,202200.0,0.2047,32,Monthly,Active,8251.91
403,1963,6,7,20250227,20260821,149000.0,0.1788,18,Monthly,Active,9498.54
404,2430,2,7,20240322,20250516,109100.0,0.1774,14,Monthly,Active,8684.34
405,782,12,1,20240422,20251014,273300.0,0.36,18,Monthly,Active,19871.29
406,2273,2,7,20250903,20270126,165800.0,0.202,17,Monthly,Active,11296.2
407,2391,17,2,20240114,20250207,262100.0,0.256,13,Bi-Weekly,Closed,23299.28
408,1500,4,4,20240214,20250807,15000.0,0.1567,18,Monthly,Active,940.51
409,386,2,8,20240220,20240520,15000.0,0.3646,3,Weekly,Active,5306.86
410,669,13,3,20250126,20250725,245600.0,0.3187,6,Monthly,Restructured,44821.33
411,322,7,8,20250522,20251019,15000.0,0.3851,5,Weekly,Closed,3294.9
412,2019,13,5,20250521,20251217,98800.0,0.344,7,Monthly,Active,15778.44
413,783,1,1,20250519,20260713,221800.0,0.3036,14,Monthly,Closed,19011.45
414,1754,16,7,20240212,20250904,132900.0,0.218,19,Monthly,Active,8333.95
415,669,6,1,20240908,20260101,113200.0,0.2439,16,Monthly,Active,8358.67
416,2443,14,6,20250408,20280222,376100.0,0.2468,35,Monthly,Closed,15178.86
417,1934,17,4,20250513,20260607,136500.0,0.217,13,Weekly,Active,11876.72
418,944,10,2,20240901,20250228,581300.0,0.2306,6,Bi-Weekly,Closed,103502.88
419,1192,7,5,20250910,20260408,95800.0,0.3307,7,Monthly,Active,15235.32
420,147,6,3,20250901,20260429,234400.0,0.3233,8,Monthly,Active,32962.35
421,342,13,1,20250713,20270404,70200.0,0.2777,21,Monthly,Active,4258.45
422,2496,1,5,20250806,20260503,135900.0,0.3458,9,Bi-Weekly,Closed,17357.98
423,2040,3,1,20251213,20271103,277200.0,0.3163,23,Bi-Weekly,Active,16225.78
424,2096,12,5,20250803,20251101,102100.0,0.342,3,Monthly,Active,35991.4
425,1609,1,2,20250303,20260226,284000.0,0.2716,12,Monthly,Closed,27291.12
426,554,6,7,20241018,20260710,256500.0,0.15,21,Monthly,Active,13963.21
427,264,12,8,20240921,20250119,140400.0,0.3824,4,Monthly,Active,37940.15
428,1815,5,8,20250824,20251023,57300.0,0.4268,2,Monthly,Active,30187.38
429,830,17,8,20240804,20250101,70700.0,0.3741,5,Monthly,Active,15489.5
430,2,18,1,20250405,20270125,348100.0,0.27,22,Bi-Weekly,Active,20234.43
431,57,1,5,20250102,20250601,110100.0,0.3362,5,Monthly,Active,23904.86
432,1395,4,2,20241003,20251028,66300.0,0.2495,13,Weekly,Active,5872.78
433,2101,17,1,20241125,20260817,311800.0,0.284,21,Bi-Weekly,Active,19013.12
434,908,1,4,20240228,20241224,33400.0,0.2753,10,Monthly,Closed,3775.76
435,2500,9,4,20250602,20251129,155100.0,0.2286,6,Monthly,Active,27600.65
436,954,18,3,20240218,20241214,83600.0,0.2929,10,Monthly,Active,9522.85
437,1834,11,1,20240223,20251015,216200.0,0.2568,20,Monthly,Active,13401.39
438,612,6,4,20240702,20250428,76400.0,0.2322,10,Monthly,Restructured,8476.45
439,1519,1,2,20250123,20260217,432300.0,0.2222,13,Weekly,Closed,37722.11
440,688,8,1,20240806,20260227,298200.0,0.3646,19,Bi-Weekly,Active,20889.21
441,1946,10,4,20251005,20280820,220900.0,0.2328,35,Monthly,Closed,8753.56
442,1137,2,1,20251109,20270801,597400.0,0.3168,21,Monthly,Active,37422.8
443,105,10,8,20241014,20241213,123700.0,0.4075,2,Monthly,Active,65018.02
444,621,8,7,20251231,20270425,240200.0,0.2336,16,Monthly,Active,17616.11
445,881,6,8,20240306,20240803,64000.0,0.3281,5,Monthly,Active,13868.79
446,1167,18,1,20240415,20250311,400600.0,0.2639,11,Bi-Weekly,Active,41397.62
447,676,17,4,20240910,20250806,55400.0,0.251,11,Monthly,Active,5690.22
448,1444,13,7,20251120,20270114,118500.0,0.245,14,Monthly,Closed,9817.06
449,2409,11,5,20250103,20251030,114200.0,0.3029,10,Bi-Weekly,Closed,13064.65
450,1778,9,3,20250531,20260126,188600.0,0.2654,8,Monthly,Closed,25981.15
451,779,2,7,20250422,20260914,18200.0,0.205,17,Monthly,Active,1242.62
452,1693,6,3,20241230,20250926,79300.0,0.3346,9,Monthly,Active,10084.53
453,2417,1,8,20251112,20260511,168900.0,0.4044,6,Monthly,Active,31561.94
454,605,7,1,20251128,20270522,205900.0,0.2982,18,Monthly,Active,14326.52
455,581,9,6,20241123,20260216,96400.0,0.2244,15,Monthly,Closed,7429.61
456,98,12,1,20250605,20260630,241500.0,0.2887,13,Monthly,Active,21853.95
457,2106,7,8,20250401,20250531,110500.0,0.3932,2,Monthly,Closed,57980.13
458,2082,5,3,20250309,20260103,152400.0,0.3036,10,Monthly,Active,17440.04
459,1035,13,1,20240315,20260305,313500.0,0.2424,24,Monthly,Active,16612.67
460,2181,3,7,20240602,20260123,157300.0,0.2175,20,Monthly,Active,9446.77
461,1629,3,8,20251224,20260222,58500.0,0.426,2,Monthly,Closed,30816.62
462,2448,13,8,20240627,20241124,87100.0,0.3762,5,Weekly,Active,19092.05
463,2307,11,4,20250421,20251018,194200.0,0.2144,6,Monthly,Active,34420.53
464,2400,16,1,20251028,20260923,184800.0,0.2851,11,Monthly,Active,19288.46
465,982,14,2,20250316,20251211,202600.0,0.2354,9,Weekly,Active,24776.24
466,1585,17,1,20240606,20250731,69500.0,0.3148,14,Monthly,Active,5995.69
467,419,12,1,20250920,20260915,246600.0,0.3155,12,Monthly,WrittenOff,24228.73
468,2236,16,2,20240124,20241219,291400.0,0.2822,11,Monthly,Active,30373.43
469,796,4,5,20250612,20250910,15000.0,0.3716,3,Monthly,Active,5312.81
470,1121,10,7,20240713,20260404,34400.0,0.1948,21,Weekly,Active,1946.28
471,1486,18,5,20250413,20251010,26000.0,0.4253,6,Weekly,Active,4886.45
472,1969,15,2,20241217,20260411,344600.0,0.2965,16,Monthly,Closed,26336.14
473,1830,8,5,20250220,20250521,15000.0,0.3203,3,Bi-Weekly,Active,5269.26
474,2389,17,2,20241006,20260228,240600.0,0.2538,17,Bi-Weekly,Restructured,16996.99
475,1783,6,4,20250121,20270210,177400.0,0.1604,25,Monthly,Active,8394.42
476,1991,1,8,20251115,20260114,135000.0,0.4008,2,Bi-Weekly,Closed,70900.27
477,1432,15,2,20250827,20261120,197200.0,0.3002,15,Monthly,Closed,15929.1
478,1040,8,7,20241101,20260624,147700.0,0.2834,20,Weekly,Closed,9351.17
479,2284,1,3,20251119,20260915,212600.0,0.3164,10,Bi-Weekly,Active,24463.27
480,945,4,6,20251011,20280627,302800.0,0.29,33,Monthly,Closed,13420.66
481,1551,2,3,20250403,20260329,15000.0,0.3382,12,Monthly,Active,1490.64
482,729,18,2,20250310,20251105,387700.0,0.3094,8,Weekly,Active,54252.24
483,1206,16,4,20240127,20250322,152000.0,0.1905,14,Monthly,Closed,12193.9
484,918,17,4,20250118,20250816,117400.0,0.2997,7,Monthly,Active,18488.2
485,646,4,5,20240604,20240902,15000.0,0.3305,3,Monthly,Closed,5277.91
486,2052,15,2,20240427,20241123,214200.0,0.2149,7,Monthly,Active,32830.88
487,1919,11,8,20250919,20260216,50000.0,0.3905,5,Monthly,Active,10997.08
488,1754,6,6,20240717,20261005,125400.0,0.2557,27,Monthly,Active,6155.87
489,208,13,7,20250325,20250921,109100.0,0.2126,6,Weekly,Active,19327.35
490,625,18,7,20250925,20261119,77100.0,0.1504,14,Bi-Weekly,Active,6038.78
491,546,9,6,20250313,20260507,244800.0,0.2842,14,Bi-Weekly,Closed,20748.85
492,1779,1,2,20250724,20260321,338800.0,0.2699,8,Monthly,Active,46747.52
493,2232,16,5,20250720,20251018,101500.0,0.3845,3,Monthly,Active,36024.28
494,949,4,8,20241123,20250323,80400.0,0.4204,4,Monthly,Active,21890.72
495,826,4,1,20251104,20260602,175300.0,0.3426,7,Monthly,Active,27983.2
496,1395,12,4,20251026,20280413,83600.0,0.2018,30,Bi-Weekly,Closed,3571.34
497,2470,15,2,20240903,20260225,220300.0,0.2618,18,Monthly,Restructured,14930.22
498,926,15,7,20250821,20270612,166700.0,0.15,22,Weekly,Active,8713.81
499,696,16,8,20240513,20241010,36600.0,0.3966,5,Weekly,Active,8061.5
500,1305,16,1,20240322,20251112,425000.0,0.3116,20,Monthly,Active,27512.09
501,2290,3,7,20250122,20261213,166800.0,0.2143,23,Weekly,Active,8906.9
502,1825,6,3,20250318,20260211,15000.0,0.2728,11,Bi-Weekly,Active,1556.6
503,1296,13,8,20250302,20250501,126800.0,0.3883,2,Monthly,Closed,66493.61
504,1828,8,1,20250806,20261229,374900.0,0.2925,17,Monthly,Active,27200.63
505,38,13,2,20241012,20250709,296600.0,0.2371,9,Monthly,Closed,36296.18
506,1883,9,6,20250813,20280330,254000.0,0.3018,32,Bi-Weekly,Active,11649.69
507,245,9,7,20251021,20260419,115100.0,0.1935,6,Monthly,Closed,20280.42
508,978,1,1,20240307,20250401,271400.0,0.303,13,Monthly,Closed,24750.63
509,875,11,2,20241124,20250920,342400.0,0.2353,10,Monthly,Closed,38040.13
510,1727,16,3,20240613,20250509,40900.0,0.3519,11,Monthly,Active,4403.86
511,601,15,1,20250424,20260320,177400.0,0.3342,11,Monthly,Active,18945.33
512,597,7,7,20241028,20260918,251100.0,0.1907,23,Monthly,Active,13119.43
513,2211,13,6,20240724,20260714,325300.0,0.3655,24,Bi-Weekly,Active,19303.08
514,1194,4,6,20240702,20261119,564500.0,0.257,29,Monthly,Active,26333.34
515,1854,12,4,20240916,20260708,358800.0,0.2502,22,Monthly,Restructured,20501.07
516,1458,8,6,20240320,20260109,241300.0,0.2515,22,Monthly,Active,13802.99
517,1550,17,5,20240317,20240913,36100.0,0.3632,6,Weekly,Active,6669.86
518,1717,13,6,20250404,20261026,277500.0,0.3009,19,Weekly,Active,18538.63
519,1669,2,4,20251120,20271210,207900.0,0.1896,25,Weekly,Active,10130.94
520,2280,16,6,20250105,20260828,518200.0,0.2761,20,Monthly,Active,32618.88
521,1963,14,6,20251108,20280725,683500.0,0.336,33,Monthly,Active,32003.4
522,762,4,6,20240423,20250717,314100.0,0.2556,15,Monthly,Active,24683.36
523,424,6,7,20251212,20261008,159000.0,0.2121,10,Monthly,Closed,17486.28
524,2114,4,3,20250304,20250702,90200.0,0.3301,4,Monthly,Active,24121.82
525,932,6,8,20250627,20251224,15000.0,0.3987,6,Monthly,Restructured,2798.63
526,778,17,1,20240215,20250311,245200.0,0.2481,13,Monthly,Active,21702.87
527,278,17,4,20250317,20251013,27700.0,0.2449,7,Monthly,Closed,4286.7
528,1380,10,4,20241007,20250505,171500.0,0.2203,7,Monthly,Closed,26331.84
529,1281,7,7,20251018,20270908,15000.0,0.2331,23,Weekly,Closed,814.88
530,2071,7,1,20250802,20270524,161300.0,0.307,22,Monthly,Active,9678.64
531,1872,18,2,20250923,20260620,282100.0,0.2519,9,Monthly,Active,34725.38
532,1808,4,4,20251012,20271201,149800.0,0.2312,26,Monthly,Active,7378.79
533,1347,14,7,20250610,20260406,116200.0,0.1704,10,Monthly,Active,12546.71
534,2158,18,4,20240628,20270213,269400.0,0.2667,32,Weekly,Active,11853.78
535,2459,16,6,20240725,20261212,571100.0,0.2687,29,Monthly,Active,26986.41
536,2038,13,2,20250920,20260816,167900.0,0.2391,11,Monthly,Active,17148.36
537,870,17,8,20250315,20250911,248800.0,0.4388,6,Monthly,Restructured,46932.41
538,691,4,7,20251013,20260809,261000.0,0.2074,10,Monthly,Closed,28644.76
539,4,18,1,20250804,20270725,235100.0,0.2929,24,Monthly,Closed,13059.33
540,2483,2,6,20250319,20261010,327300.0,0.2924,19,Monthly,Closed,21725.9
541,1832,1,2,20240421,20250913,243900.0,0.2688,17,Monthly,Active,17409.89
542,2343,4,5,20251218,20261113,61000.0,0.3364,11,Monthly,Active,6521.11
543,1970,11,6,20240626,20260815,232700.0,0.3077,26,Bi-Weekly,Active,12372.65
544,1076,5,8,20240628,20240728,225500.0,0.3619,1,Monthly,Closed,232300.7
545,363,12,1,20240416,20251207,302500.0,0.3079,20,Monthly,Active,19525.38
546,119,2,3,20240220,20241216,101200.0,0.344,10,Monthly,Active,11783.14
547,1981,13,6,20241001,20270618,171800.0,0.2987,33,Monthly,Closed,7694.8
548,759,5,3,20250908,20260307,86900.0,0.2528,6,Monthly,Active,15569.79
549,949,10,6,20250924,20270216,293800.0,0.2762,17,Weekly,Restructured,21079.09
550,2091,3,2,20241224,20251020,359600.0,0.2136,10,Monthly,Restructured,39573.61
551,1204,18,2,20240818,20250614,146800.0,0.2886,10,Weekly,Active,16690.95
552,2378,7,5,20240910,20241209,130600.0,0.3283,3,Monthly,Active,45936.76
553,1367,11,6,20251102,20270126,351500.0,0.3152,15,Monthly,Active,28654.6
554,2080,9,2,20240210,20250204,267100.0,0.2135,12,Monthly,Active,24915.58
555,315,11,7,20240211,20260131,202100.0,0.2117,24,Monthly,Closed,10401.92
556,992,9,7,20240217,20241014,187500.0,0.2002,8,Monthly,Active,25231.03
557,458,2,1,20251011,20260807,81500.0,0.3829,10,Monthly,Restructured,9647.57
558,142,15,3,20240307,20250131,64100.0,0.3553,11,Bi-Weekly,WrittenOff,6912.74
559,2480,12,5,20251119,20260217,79700.0,0.3734,3,Bi-Weekly,Active,28236.88
560,1294,5,4,20240514,20250208,148500.0,0.2808,9,Monthly,Active,18489.99
561,885,2,3,20250204,20260130,235500.0,0.3285,12,Monthly,Active,23289.62
562,941,16,5,20251210,20260509,92900.0,0.337,5,Monthly,Active,20174.26
563,603,6,8,20240325,20240524,256300.0,0.3936,2,Monthly,Active,134488.89
564,308,17,3,20240724,20241121,90500.0,0.3298,4,Monthly,Active,24200.6
565,2284,14,2,20250615,20260511,185500.0,0.1669,11,Bi-Weekly,Active,18303.29
566,265,18,6,20250820,20280804,271100.0,0.2801,36,Monthly,Active,11215.13
567,962,12,5,20251025,20261020,53200.0,0.3468,12,Monthly,Active,5309.55
568,383,4,6,20240115,20260504,505500.0,0.2753,28,Bi-Weekly,Active,24668.08
569,2325,1,6,20250721,20271108,15000.0,0.2341,28,Monthly,Active,700.36
570,515,5,7,20240823,20260214,79700.0,0.1955,18,Bi-Weekly,Active,5144.4
571,985,8,6,20250211,20270701,503700.0,0.234,29,Weekly,Active,22904.88
572,1885,12,5,20251024,20260621,75900.0,0.3932,8,Monthly,Active,10938.99
573,1426,17,4,20251021,20261016,205800.0,0.2123,12,Monthly,Active,19185.54
574,955,3,4,20240515,20261231,295800.0,0.1581,32,Monthly,Active,11388.72
575,1410,12,3,20241210,20251105,145600.0,0.3138,11,Monthly,Active,15402.38
576,1093,2,4,20240726,20250522,213500.0,0.2469,10,Weekly,Active,23839.78
577,724,9,5,20250325,20250623,198900.0,0.3453,3,Monthly,Active,70151.64
578,1496,2,6,20250827,20280314,384300.0,0.2526,31,Bi-Weekly,Active,17003.89
579,914,7,7,20240820,20250216,116200.0,0.1797,6,Monthly,Closed,20394.29
580,2401,11,4,20240329,20261015,192200.0,0.2114,31,Monthly,Active,8099.42
581,1158,14,6,20240217,20270201,509500.0,0.2668,36,Monthly,Active,20713.08
582,1892,15,4,20240208,20240905,116900.0,0.1822,7,Bi-Weekly,Restructured,17729.53
583,587,10,3,20240924,20250820,106100.0,0.318,11,Monthly,Closed,11245.84
584,1615,5,2,20251207,20260705,456100.0,0.21,7,Monthly,Active,69797.25
585,1399,17,3,20240703,20241230,121100.0,0.3485,6,Weekly,Active,22283.8
586,1860,17,6,20241022,20261111,511000.0,0.3121,25,Monthly,Active,28055.88
587,1155,18,2,20250508,20260702,281500.0,0.2199,14,Bi-Weekly,Active,22979.23
588,1799,15,1,20250425,20251121,469200.0,0.2785,7,Monthly,Active,73393.76
589,147,15,3,20240716,20241113,80600.0,0.3073,4,Bi-Weekly,WrittenOff,21456.33
590,1726,2,8,20240402,20240601,51900.0,0.3991,2,Monthly,Restructured,27251.64
591,1884,11,2,20240424,20250618,352500.0,0.2577,14,Monthly,Active,29420.31
592,1242,8,2,20240609,20250505,114400.0,0.2639,11,Monthly,Restructured,11821.98
593,86,5,4,20240303,20250427,129300.0,0.2332,14,Monthly,Closed,10637.89
594,1418,2,4,20241202,20250928,243900.0,0.2666,10,Monthly,Closed,27468.4
595,1954,4,8,20250417,20251014,15000.0,0.4018,6,Monthly,Closed,2801.01
596,1154,17,2,20250508,20260801,298300.0,0.2109,15,Monthly,Active,22796.27
597,236,17,4,20251026,20281010,216900.0,0.1717,36,Monthly,Active,7751.44
598,988,14,3,20240802,20250330,138200.0,0.3691,8,Weekly,Closed,19750.5
599,2486,2,2,20250423,20260816,138700.0,0.2653,16,Monthly,Active,10386.66
600,677,13,3,20251008,20260705,121600.0,0.3262,9,Monthly,Closed,15413.1
601,1324,3,3,20240121,20240917,81300.0,0.3335,8,Weekly,Closed,11474.06
602,889,13,6,20250725,20270615,331100.0,0.2848,23,Monthly,Closed,18846.44
603,1781,1,7,20240305,20250529,97900.0,0.213,15,Weekly,Active,7491.46
604,1072,6,2,20250207,20260103,188400.0,0.2388,11,Monthly,Active,19239.38
605,961,3,4,20250830,20270919,157300.0,0.2517,25,Monthly,Active,8149.49
606,1449,17,3,20241201,20250729,250500.0,0.3043,8,Bi-Weekly,Closed,34989.97
607,1430,11,7,20250213,20270203,146200.0,0.1729,24,Monthly,Active,7248.85
608,1250,17,1,20250328,20270216,411200.0,0.2493,23,Monthly,Active,22670.1
609,646,1,4,20250226,20261019,246300.0,0.2129,20,Monthly,Closed,14736.63
610,270,14,3,20250618,20260114,98900.0,0.358,7,Monthly,Active,15864.11
611,1727,9,3,20250920,20260717,159200.0,0.3063,10,Monthly,Active,18239.38
612,850,9,8,20240408,20240806,86000.0,0.3586,4,Bi-Weekly,Active,23129.87
